Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
           1,     0.000000,     279.8500,    101240.94,       0.0000
           1,     0.166667,     280.4571,    101240.94,       0.0000
           1,     0.333333,     281.0411,    101240.94,       0.0000
           1,     0.500000,     281.6162,    101240.94,       0.0000
           1,     0.666667,     282.1674,    101240.94,       0.0000
           1,     0.833333,     282.6920,    101240.94,       0.0000
           1,     1.000000,     283.1834,    101240.94,       0.0000
           1,     1.166667,     283.6379,    101240.94,       0.0000
           1,     1.333333,     284.0521,    101240.94,       0.0000
           1,     1.500000,     284.4239,    101240.94,       0.0000
           1,     1.666667,     284.7522,    101240.94,       0.0000
           1,     1.833333,     285.0369,    101240.94,       0.0000
           1,     2.000000,     285.2789,    101240.94,       0.0000
           1,     2.166667,     285.4798,    101240.94,       0.0000
           1,     2.333333,     285.6418,    101240.94,       0.0000
           1,     2.500000,     285.7677,    101240.94,       0.0000
           1,     2.666667,     285.8608,    101240.94,       0.0000
           1,     2.833333,     285.9244,    101240.94,       0.0000
           1,     3.000000,     285.9619,    101240.94,       0.0000
           1,     3.166667,     285.9767,    101240.94,       0.0000
           1,     3.333333,     285.9720,    101240.94,       0.0000
           1,     3.500000,     285.9510,    101240.94,       0.0000
           1,     3.666667,     285.9164,    101240.94,       0.0000
           1,     3.833333,     285.8707,    101240.94,       0.0000
           1,     4.000000,     285.8160,    101240.94,       0.0000
           1,     4.166667,     285.7542,    101240.94,       0.0000
           1,     4.333333,     285.6869,    101240.94,       0.0000
           1,     4.500000,     285.6154,    101240.94,       0.0000
           1,     4.666667,     285.5407,    101240.94,       0.0000
           1,     4.833333,     285.4638,    101240.94,       0.0000
           1,     5.000000,     285.3853,    101240.94,       0.0000
           1,     5.166667,     285.3059,    101240.94,       0.0000
           1,     5.333333,     285.2261,    101240.94,       0.0000
           1,     5.500000,     285.1463,    101240.94,       0.0000
           1,     5.666667,     285.0670,    101240.94,       0.0000
           1,     5.833333,     284.9886,    101240.94,       0.0000
           1,     6.000000,     284.9117,    101240.94,       0.0000
           1,     6.166667,     284.8368,    101240.94,       0.0000
           1,     6.333333,     284.7645,    101240.94,       0.0000
           1,     6.500000,     284.6958,    101240.94,       0.0000
           1,     6.666667,     284.6314,    101240.94,       0.0000
           1,     6.833333,     284.5724,    101240.94,       0.0000
           1,     7.000000,     284.5199,    101240.94,       0.0000
           1,     7.166667,     284.4753,    101240.94,       0.0000
           1,     7.333333,     284.4399,    101240.94,       0.0000
           1,     7.500000,     284.4154,    101240.94,       9.9396
           1,     7.666667,     284.4032,    101240.94,      10.4493
           1,     7.833333,     284.4050,    101240.94,      25.1253
           1,     8.000000,     284.4223,    101240.94,      68.1989
           1,     8.166667,     284.4569,    101240.94,     116.3975
           1,     8.333333,     284.5100,    101240.94,     155.3866
           1,     8.500000,     284.5829,    101240.94,     188.5749
           1,     8.666667,     284.6767,    101240.94,     225.5060
           1,     8.833333,     284.7921,    101240.94,     263.7271
           1,     9.000000,     284.9297,    101240.94,     300.3349
           1,     9.166667,     285.0894,    101240.94,     342.8604
           1,     9.333333,     285.2711,    101240.94,     389.3869
           1,     9.500000,     285.4742,    101240.94,     433.9725
           1,     9.666667,     285.6975,    101240.94,     476.2109
           1,     9.833333,     285.9399,    101240.94,     518.9808
           1,    10.000000,     286.1997,    101240.94,     566.8474
           1,    10.166667,     286.4750,    101240.94,     599.7005
           1,    10.333333,     286.7636,    101240.94,     629.6865
           1,    10.500000,     287.0633,    101240.94,     660.8216
           1,    10.666667,     287.3717,    101240.94,     675.5111
           1,    10.833333,     287.6863,    101240.94,     686.0654
           1,    11.000000,     288.0048,    101240.94,     702.3478
           1,    11.166667,     288.3247,    101240.94,     715.1740
           1,    11.333333,     288.6440,    101240.94,     727.3544
           1,    11.500000,     288.9603,    101240.94,     743.9363
           1,    11.666667,     289.2718,    101240.94,     766.4714
           1,    11.833333,     289.5768,    101240.94,     781.8571
           1,    12.000000,     289.8736,    101240.94,     776.7178
           1,    12.166667,     290.1610,    101240.94,     775.9845
           1,    12.333333,     290.4376,    101240.94,     767.2018
           1,    12.500000,     290.7025,    101240.94,     738.1553
           1,    12.666667,     290.9549,    101240.94,     739.5992
           1,    12.833333,     291.1940,    101240.94,     741.7668
           1,    13.000000,     291.4192,    101240.94,     717.3188
           1,    13.166667,     291.6301,    101240.94,     700.9272
           1,    13.333333,     291.8261,    101240.94,     688.1824
           1,    13.500000,     292.0070,    101240.94,     677.6179
           1,    13.666667,     292.1724,    101240.94,     659.4279
           1,    13.833333,     292.3221,    101240.94,     631.0603
           1,    14.000000,     292.4557,    101240.94,     591.6018
           1,    14.166667,     292.5731,    101240.94,     566.1830
           1,    14.333333,     292.6741,    101240.94,     539.8029
           1,    14.500000,     292.7586,    101240.94,     503.5307
           1,    14.666667,     292.8264,    101240.94,     450.6004
           1,    14.833333,     292.8774,    101240.94,     395.9217
           1,    15.000000,     292.9118,    101240.94,     351.4486
           1,    15.166667,     292.9296,    101240.94,     308.5956
           1,    15.333333,     292.9311,    101240.94,     264.2553
           1,    15.500000,     292.9166,    101240.94,     217.4714
           1,    15.666667,     292.8866,    101240.94,     179.9936
           1,    15.833333,     292.8416,    101240.94,     148.6060
           1,    16.000000,     292.7823,    101240.94,     110.9605
           1,    16.166667,     292.7097,    101240.94,      64.9087
           1,    16.333333,     292.6247,    101240.94,      23.9462
           1,    16.500000,     292.5284,    101240.94,      10.1940
           1,    16.666667,     292.4220,    101240.94,       9.9396
           1,    16.833333,     292.3067,    101240.94,       0.0000
           1,    17.000000,     292.1838,    101240.94,       0.0000
           1,    17.166667,     292.0548,    101240.94,       0.0000
           1,    17.333333,     291.9209,    101240.94,       0.0000
           1,    17.500000,     291.7834,    101240.94,       0.0000
           1,    17.666667,     291.6435,    101240.94,       0.0000
           1,    17.833333,     291.5025,    101240.94,       0.0000
           1,    18.000000,     291.3612,    101240.94,       0.0000
           1,    18.166667,     291.2207,    101240.94,       0.0000
           1,    18.333333,     291.0816,    101240.94,       0.0000
           1,    18.500000,     290.9446,    101240.94,       0.0000
           1,    18.666667,     290.8101,    101240.94,       0.0000
           1,    18.833333,     290.6786,    101240.94,       0.0000
           1,    19.000000,     290.5501,    101240.94,       0.0000
           1,    19.166667,     290.4247,    101240.94,       0.0000
           1,    19.333333,     290.3025,    101240.94,       0.0000
           1,    19.500000,     290.1833,    101240.94,       0.0000
           1,    19.666667,     290.0669,    101240.94,       0.0000
           1,    19.833333,     289.9530,    101240.94,       0.0000
           1,    20.000000,     289.8416,    101240.94,       0.0000
           1,    20.166667,     289.7322,    101240.94,       0.0000
           1,    20.333333,     289.6245,    101240.94,       0.0000
           1,    20.500000,     289.5184,    101240.94,       0.0000
           1,    20.666667,     289.4136,    101240.94,       0.0000
           1,    20.833333,     289.3098,    101240.94,       0.0000
           1,    21.000000,     289.2067,    101240.94,       0.0000
           1,    21.166667,     289.1043,    101240.94,       0.0000
           1,    21.333333,     289.0023,    101240.94,       0.0000
           1,    21.500000,     288.9006,    101240.94,       0.0000
           1,    21.666667,     288.7990,    101240.94,       0.0000
           1,    21.833333,     288.6975,    101240.94,       0.0000
           1,    22.000000,     288.5958,    101240.94,       0.0000
           1,    22.166667,     288.4940,    101240.94,       0.0000
           1,    22.333333,     288.3918,    101240.94,       0.0000
           1,    22.500000,     288.2893,    101240.94,       0.0000
           1,    22.666667,     288.1862,    101240.94,       0.0000
           1,    22.833333,     288.0826,    101240.94,       0.0000
           1,    23.000000,     287.9782,    101240.94,       0.0000
           1,    23.166667,     287.8731,    101240.94,       0.0000
           1,    23.333333,     287.7671,    101240.94,       0.0000
           1,    23.500000,     287.6602,    101240.94,       0.0000
           1,    23.666667,     287.5523,    101240.94,       0.0000
           1,    23.833333,     287.4433,    101240.94,       0.0000
           2,     0.000000,     287.3332,    101240.94,       0.0000
           2,     0.166667,     287.2219,    101240.94,       0.0000
           2,     0.333333,     287.1095,    101240.94,       0.0000
           2,     0.500000,     286.9958,    101240.94,       0.0000
           2,     0.666667,     286.8810,    101240.94,       0.0000
           2,     0.833333,     286.7651,    101240.94,       0.0000
           2,     1.000000,     286.6481,    101240.94,       0.0000
           2,     1.166667,     286.5301,    101240.94,       0.0000
           2,     1.333333,     286.4111,    101240.94,       0.0000
           2,     1.500000,     286.2912,    101240.94,       0.0000
           2,     1.666667,     286.1705,    101240.94,       0.0000
           2,     1.833333,     286.0490,    101240.94,       0.0000
           2,     2.000000,     285.9270,    101240.94,       0.0000
           2,     2.166667,     285.8044,    101240.94,       0.0000
           2,     2.333333,     285.6813,    101240.94,       0.0000
           2,     2.500000,     285.5578,    101240.94,       0.0000
           2,     2.666667,     285.4340,    101240.94,       0.0000
           2,     2.833333,     285.3099,    101240.94,       0.0000
           2,     3.000000,     285.1856,    101240.94,       0.0000
           2,     3.166667,     285.0612,    101240.94,       0.0000
           2,     3.333333,     284.9366,    101240.94,       0.0000
           2,     3.500000,     284.8119,    101240.94,       0.0000
           2,     3.666667,     284.6871,    101240.94,       0.0000
           2,     3.833333,     284.5622,    101240.94,       0.0000
           2,     4.000000,     284.4374,    101240.94,       0.0000
           2,     4.166667,     284.3125,    101240.94,       0.0000
           2,     4.333333,     284.1877,    101240.94,       0.0000
           2,     4.500000,     284.0629,    101240.94,       0.0000
           2,     4.666667,     283.9382,    101240.94,       0.0000
           2,     4.833333,     283.8136,    101240.94,       0.0000
           2,     5.000000,     283.6892,    101240.94,       0.0000
           2,     5.166667,     283.5651,    101240.94,       0.0000
           2,     5.333333,     283.4413,    101240.94,       0.0000
           2,     5.500000,     283.3182,    101240.94,       0.0000
           2,     5.666667,     283.1958,    101240.94,       0.0000
           2,     5.833333,     283.0744,    101240.94,       0.0000
           2,     6.000000,     282.9543,    101240.94,       0.0000
           2,     6.166667,     282.8360,    101240.94,       0.0000
           2,     6.333333,     282.7199,    101240.94,       0.0000
           2,     6.500000,     282.6067,    101240.94,       0.0000
           2,     6.666667,     282.4969,    101240.94,       0.0000
           2,     6.833333,     282.3916,    101240.94,       0.0000
           2,     7.000000,     282.2914,    101240.94,       0.0000
           2,     7.166667,     282.1976,    101240.94,       0.0000
           2,     7.333333,     282.1111,    101240.94,       0.0000
           2,     7.500000,     282.0330,    101240.94,       9.4335
           2,     7.666667,     281.9647,    101240.94,       8.1846
           2,     7.833333,     281.9073,    101240.94,      10.7055
           2,     8.000000,     281.8620,    101240.94,      22.1979
           2,     8.166667,     281.8298,    101240.94,      36.8387
           2,     8.333333,     281.8118,    101240.94,      51.1149
           2,     8.500000,     281.8088,    101240.94,      63.8207
           2,     8.666667,     281.8213,    101240.94,      74.1434
           2,     8.833333,     281.8497,    101240.94,      81.7408
           2,     9.000000,     281.8943,    101240.94,      82.5106
           2,     9.166667,     281.9547,    101240.94,      85.6074
           2,     9.333333,     282.0305,    101240.94,      89.5183
           2,     9.500000,     282.1211,    101240.94,      93.8707
           2,     9.666667,     282.2253,    101240.94,     106.4137
           2,     9.833333,     282.3422,    101240.94,     124.8938
           2,    10.000000,     282.4701,    101240.94,     147.7082
           2,    10.166667,     282.6078,    101240.94,     173.3969
           2,    10.333333,     282.7535,    101240.94,     192.4245
           2,    10.500000,     282.9058,    101240.94,     192.9073
           2,    10.666667,     283.0631,    101240.94,     208.0391
           2,    10.833333,     283.2240,    101240.94,     233.1135
           2,    11.000000,     283.3873,    101240.94,     267.9613
           2,    11.166667,     283.5520,    101240.94,     299.7866
           2,    11.333333,     283.7171,    101240.94,     313.0282
           2,    11.500000,     283.8821,    101240.94,     285.6332
           2,    11.666667,     284.0464,    101240.94,     260.5643
           2,    11.833333,     284.2100,    101240.94,     240.2787
           2,    12.000000,     284.3725,    101240.94,     229.0472
           2,    12.166667,     284.5342,    101240.94,     232.6041
           2,    12.333333,     284.6950,    101240.94,     260.0382
           2,    12.500000,     284.8550,    101240.94,     340.5810
           2,    12.666667,     285.0144,    101240.94,     425.4257
           2,    12.833333,     285.1730,    101240.94,     505.4542
           2,    13.000000,     285.3308,    101240.94,     568.1771
           2,    13.166667,     285.4873,    101240.94,     632.4350
           2,    13.333333,     285.6422,    101240.94,     676.9154
           2,    13.500000,     285.7947,    101240.94,     668.5035
           2,    13.666667,     285.9441,    101240.94,     649.0043
           2,    13.833333,     286.0894,    101240.94,     626.2561
           2,    14.000000,     286.2294,    101240.94,     601.0536
           2,    14.166667,     286.3630,    101240.94,     568.1771
           2,    14.333333,     286.4888,    101240.94,     529.3603
           2,    14.500000,     286.6057,    101240.94,     492.0378
           2,    14.666667,     286.7125,    101240.94,     439.4940
           2,    14.833333,     286.8080,    101240.94,     358.3646
           2,    15.000000,     286.8913,    101240.94,     244.4011
           2,    15.166667,     286.9615,    101240.94,     242.3374
           2,    15.333333,     287.0180,    101240.94,     257.9371
           2,    15.500000,     287.0605,    101240.94,     228.5403
           2,    15.666667,     287.0886,    101240.94,     192.9073
           2,    15.833333,     287.1024,    101240.94,     159.0365
           2,    16.000000,     287.1023,    101240.94,     119.7770
           2,    16.166667,     287.0887,    101240.94,      71.5278
           2,    16.333333,     287.0623,    101240.94,      26.6143
           2,    16.500000,     287.0238,    101240.94,      10.4493
           2,    16.666667,     286.9744,    101240.94,      11.4794
           2,    16.833333,     286.9150,    101240.94,       0.0000
           2,    17.000000,     286.8469,    101240.94,       0.0000
           2,    17.166667,     286.7712,    101240.94,       0.0000
           2,    17.333333,     286.6892,    101240.94,       0.0000
           2,    17.500000,     286.6021,    101240.94,       0.0000
           2,    17.666667,     286.5110,    101240.94,       0.0000
           2,    17.833333,     286.4170,    101240.94,       0.0000
           2,    18.000000,     286.3210,    101240.94,       0.0000
           2,    18.166667,     286.2239,    101240.94,       0.0000
           2,    18.333333,     286.1263,    101240.94,       0.0000
           2,    18.500000,     286.0290,    101240.94,       0.0000
           2,    18.666667,     285.9323,    101240.94,       0.0000
           2,    18.833333,     285.8366,    101240.94,       0.0000
           2,    19.000000,     285.7421,    101240.94,       0.0000
           2,    19.166667,     285.6490,    101240.94,       0.0000
           2,    19.333333,     285.5573,    101240.94,       0.0000
           2,    19.500000,     285.4671,    101240.94,       0.0000
           2,    19.666667,     285.3783,    101240.94,       0.0000
           2,    19.833333,     285.2907,    101240.94,       0.0000
           2,    20.000000,     285.2044,    101240.94,       0.0000
           2,    20.166667,     285.1192,    101240.94,       0.0000
           2,    20.333333,     285.0350,    101240.94,       0.0000
           2,    20.500000,     284.9516,    101240.94,       0.0000
           2,    20.666667,     284.8691,    101240.94,       0.0000
           2,    20.833333,     284.7873,    101240.94,       0.0000
           2,    21.000000,     284.7061,    101240.94,       0.0000
           2,    21.166667,     284.6255,    101240.94,       0.0000
           2,    21.333333,     284.5455,    101240.94,       0.0000
           2,    21.500000,     284.4660,    101240.94,       0.0000
           2,    21.666667,     284.3870,    101240.94,       0.0000
           2,    21.833333,     284.3086,    101240.94,       0.0000
           2,    22.000000,     284.2307,    101240.94,       0.0000
           2,    22.166667,     284.1533,    101240.94,       0.0000
           2,    22.333333,     284.0765,    101240.94,       0.0000
           2,    22.500000,     284.0002,    101240.94,       0.0000
           2,    22.666667,     283.9244,    101240.94,       0.0000
           2,    22.833333,     283.8493,    101240.94,       0.0000
           2,    23.000000,     283.7747,    101240.94,       0.0000
           2,    23.166667,     283.7008,    101240.94,       0.0000
           2,    23.333333,     283.6276,    101240.94,       0.0000
           2,    23.500000,     283.5551,    101240.94,       0.0000
           2,    23.666667,     283.4833,    101240.94,       0.0000
           2,    23.833333,     283.4123,    101240.94,       0.0000
           3,     0.000000,     283.3421,    101240.94,       0.0000
           3,     0.166667,     283.2727,    101240.94,       0.0000
           3,     0.333333,     283.2042,    101240.94,       0.0000
           3,     0.500000,     283.1366,    101240.94,       0.0000
           3,     0.666667,     283.0698,    101240.94,       0.0000
           3,     0.833333,     283.0039,    101240.94,       0.0000
           3,     1.000000,     282.9388,    101240.94,       0.0000
           3,     1.166667,     282.8746,    101240.94,       0.0000
           3,     1.333333,     282.8111,    101240.94,       0.0000
           3,     1.500000,     282.7484,    101240.94,       0.0000
           3,     1.666667,     282.6863,    101240.94,       0.0000
           3,     1.833333,     282.6248,    101240.94,       0.0000
           3,     2.000000,     282.5638,    101240.94,       0.0000
           3,     2.166667,     282.5033,    101240.94,       0.0000
           3,     2.333333,     282.4432,    101240.94,       0.0000
           3,     2.500000,     282.3835,    101240.94,       0.0000
           3,     2.666667,     282.3241,    101240.94,       0.0000
           3,     2.833333,     282.2649,    101240.94,       0.0000
           3,     3.000000,     282.2059,    101240.94,       0.0000
           3,     3.166667,     282.1470,    101240.94,       0.0000
           3,     3.333333,     282.0883,    101240.94,       0.0000
           3,     3.500000,     282.0296,    101240.94,       0.0000
           3,     3.666667,     281.9710,    101240.94,       0.0000
           3,     3.833333,     281.9125,    101240.94,       0.0000
           3,     4.000000,     281.8539,    101240.94,       0.0000
           3,     4.166667,     281.7954,    101240.94,       0.0000
           3,     4.333333,     281.7369,    101240.94,       0.0000
           3,     4.500000,     281.6784,    101240.94,       0.0000
           3,     4.666667,     281.6200,    101240.94,       0.0000
           3,     4.833333,     281.5616,    101240.94,       0.0000
           3,     5.000000,     281.5035,    101240.94,       0.0000
           3,     5.166667,     281.4455,    101240.94,       0.0000
           3,     5.333333,     281.3880,    101240.94,       0.0000
           3,     5.500000,     281.3311,    101240.94,       0.0000
           3,     5.666667,     281.2750,    101240.94,       0.0000
           3,     5.833333,     281.2202,    101240.94,       0.0000
           3,     6.000000,     281.1671,    101240.94,       0.0000
           3,     6.166667,     281.1162,    101240.94,       0.0000
           3,     6.333333,     281.0682,    101240.94,       0.0000
           3,     6.500000,     281.0241,    101240.94,       0.0000
           3,     6.666667,     280.9847,    101240.94,       0.0000
           3,     6.833333,     280.9512,    101240.94,       0.0000
           3,     7.000000,     280.9249,    101240.94,       0.0000
           3,     7.166667,     280.9072,    101240.94,       0.0000
           3,     7.333333,     280.8996,    101240.94,       0.0000
           3,     7.500000,     280.9038,    101240.94,      11.2206
           3,     7.666667,     280.9213,    101240.94,      10.4493
           3,     7.833333,     280.9538,    101240.94,      27.5155
           3,     8.000000,     281.0030,    101240.94,      71.9001
           3,     8.166667,     281.0704,    101240.94,     119.3532
           3,     8.333333,     281.1572,    101240.94,     157.2086
           3,     8.500000,     281.2646,    101240.94,     190.4970
           3,     8.666667,     281.3934,    101240.94,     228.0338
           3,     8.833333,     281.5441,    101240.94,     271.1498
           3,     9.000000,     281.7169,    101240.94,     324.1909
           3,     9.166667,     281.9116,    101240.94,     371.7322
           3,     9.333333,     282.1276,    101240.94,     411.4971
           3,     9.500000,     282.3640,    101240.94,     440.1088
           3,     9.666667,     282.6195,    101240.94,     490.7658
           3,     9.833333,     282.8924,    101240.94,     538.4942
           3,    10.000000,     283.1809,    101240.94,     568.8423
           3,    10.166667,     283.4829,    101240.94,     596.3219
           3,    10.333333,     283.7962,    101240.94,     625.5707
           3,    10.500000,     284.1185,    101240.94,     656.6432
           3,    10.666667,     284.4474,    101240.94,     682.5416
           3,    10.833333,     284.7807,    101240.94,     697.3796
           3,    11.000000,     285.1160,    101240.94,     699.5075
           3,    11.166667,     285.4513,    101240.94,     720.1816
           3,    11.333333,     285.7846,    101240.94,     743.2129
           3,    11.500000,     286.1140,    101240.94,     759.1788
           3,    11.666667,     286.4379,    101240.94,     767.9325
           3,    11.833333,     286.7549,    101240.94,     775.2514
           3,    12.000000,     287.0636,    101240.94,     784.7987
           3,    12.166667,     287.3631,    101240.94,     787.7438
           3,    12.333333,     287.6523,    101240.94,     781.8571
           3,    12.500000,     287.9305,    101240.94,     766.4714
           3,    12.666667,     288.1970,    101240.94,     761.3643
           3,    12.833333,     288.4514,    101240.94,     756.2680
           3,    13.000000,     288.6930,    101240.94,     746.1078
           3,    13.166667,     288.9217,    101240.94,     733.1086
           3,    13.333333,     289.1370,    101240.94,     714.4595
           3,    13.500000,     289.3387,    101240.94,     687.4765
           3,    13.666667,     289.5265,    101240.94,     664.3099
           3,    13.833333,     289.7003,    101240.94,     640.7029
           3,    14.000000,     289.8598,    101240.94,     615.3182
           3,    14.166667,     290.0048,    101240.94,     581.5267
           3,    14.333333,     290.1351,    101240.94,     544.3913
           3,    14.500000,     290.2506,    101240.94,     507.3798
           3,    14.666667,     290.3509,    101240.94,     453.7005
           3,    14.833333,     290.4360,    101240.94,     407.8867
           3,    15.000000,     290.5057,    101240.94,     379.3523
           3,    15.166667,     290.5599,    101240.94,     324.7521
           3,    15.333333,     290.5985,    101240.94,     275.9531
           3,    15.500000,     290.6215,    101240.94,     243.8847
           3,    15.666667,     290.6292,    101240.94,     205.5767
           3,    15.833333,     290.6216,    101240.94,     169.1925
           3,    16.000000,     290.5992,    101240.94,     129.2008
           3,    16.166667,     290.5624,    101240.94,      78.2994
           3,    16.333333,     290.5117,    101240.94,      29.9471
           3,    16.500000,     290.4480,    101240.94,      10.9626
           3,    16.666667,     290.3719,    101240.94,      11.4794
           3,    16.833333,     290.2846,    101240.94,       0.0000
           3,    17.000000,     290.1869,    101240.94,       0.0000
           3,    17.166667,     290.0801,    101240.94,       0.0000
           3,    17.333333,     289.9653,    101240.94,       0.0000
           3,    17.500000,     289.8436,    101240.94,       0.0000
           3,    17.666667,     289.7162,    101240.94,       0.0000
           3,    17.833333,     289.5843,    101240.94,       0.0000
           3,    18.000000,     289.4490,    101240.94,       0.0000
           3,    18.166667,     289.3112,    101240.94,       0.0000
           3,    18.333333,     289.1719,    101240.94,       0.0000
           3,    18.500000,     289.0318,    101240.94,       0.0000
           3,    18.666667,     288.8917,    101240.94,       0.0000
           3,    18.833333,     288.7520,    101240.94,       0.0000
           3,    19.000000,     288.6132,    101240.94,       0.0000
           3,    19.166667,     288.4756,    101240.94,       0.0000
           3,    19.333333,     288.3394,    101240.94,       0.0000
           3,    19.500000,     288.2046,    101240.94,       0.0000
           3,    19.666667,     288.0714,    101240.94,       0.0000
           3,    19.833333,     287.9396,    101240.94,       0.0000
           3,    20.000000,     287.8093,    101240.94,       0.0000
           3,    20.166667,     287.6802,    101240.94,       0.0000
           3,    20.333333,     287.5523,    101240.94,       0.0000
           3,    20.500000,     287.4255,    101240.94,       0.0000
           3,    20.666667,     287.2995,    101240.94,       0.0000
           3,    20.833333,     287.1742,    101240.94,       0.0000
           3,    21.000000,     287.0495,    101240.94,       0.0000
           3,    21.166667,     286.9253,    101240.94,       0.0000
           3,    21.333333,     286.8015,    101240.94,       0.0000
           3,    21.500000,     286.6778,    101240.94,       0.0000
           3,    21.666667,     286.5544,    101240.94,       0.0000
           3,    21.833333,     286.4309,    101240.94,       0.0000
           3,    22.000000,     286.3074,    101240.94,       0.0000
           3,    22.166667,     286.1838,    101240.94,       0.0000
           3,    22.333333,     286.0599,    101240.94,       0.0000
           3,    22.500000,     285.9357,    101240.94,       0.0000
           3,    22.666667,     285.8112,    101240.94,       0.0000
           3,    22.833333,     285.6862,    101240.94,       0.0000
           3,    23.000000,     285.5606,    101240.94,       0.0000
           3,    23.166667,     285.4346,    101240.94,       0.0000
           3,    23.333333,     285.3079,    101240.94,       0.0000
           3,    23.500000,     285.1807,    101240.94,       0.0000
           3,    23.666667,     285.0529,    101240.94,       0.0000
           3,    23.833333,     284.9244,    101240.94,       0.0000
           4,     0.000000,     284.7954,    101240.94,       0.0000
           4,     0.166667,     284.6659,    101240.94,       0.0000
           4,     0.333333,     284.5358,    101240.94,       0.0000
           4,     0.500000,     284.4052,    101240.94,       0.0000
           4,     0.666667,     284.2742,    101240.94,       0.0000
           4,     0.833333,     284.1428,    101240.94,       0.0000
           4,     1.000000,     284.0110,    101240.94,       0.0000
           4,     1.166667,     283.8789,    101240.94,       0.0000
           4,     1.333333,     283.7466,    101240.94,       0.0000
           4,     1.500000,     283.6140,    101240.94,       0.0000
           4,     1.666667,     283.4812,    101240.94,       0.0000
           4,     1.833333,     283.3482,    101240.94,       0.0000
           4,     2.000000,     283.2151,    101240.94,       0.0000
           4,     2.166667,     283.0818,    101240.94,       0.0000
           4,     2.333333,     282.9483,    101240.94,       0.0000
           4,     2.500000,     282.8147,    101240.94,       0.0000
           4,     2.666667,     282.6809,    101240.94,       0.0000
           4,     2.833333,     282.5470,    101240.94,       0.0000
           4,     3.000000,     282.4129,    101240.94,       0.0000
           4,     3.166667,     282.2786,    101240.94,       0.0000
           4,     3.333333,     282.1440,    101240.94,       0.0000
           4,     3.500000,     282.0092,    101240.94,       0.0000
           4,     3.666667,     281.8741,    101240.94,       0.0000
           4,     3.833333,     281.7387,    101240.94,       0.0000
           4,     4.000000,     281.6031,    101240.94,       0.0000
           4,     4.166667,     281.4672,    101240.94,       0.0000
           4,     4.333333,     281.3310,    101240.94,       0.0000
           4,     4.500000,     281.1946,    101240.94,       0.0000
           4,     4.666667,     281.0581,    101240.94,       0.0000
           4,     4.833333,     280.9215,    101240.94,       0.0000
           4,     5.000000,     280.7850,    101240.94,       0.0000
           4,     5.166667,     280.6487,    101240.94,       0.0000
           4,     5.333333,     280.5129,    101240.94,       0.0000
           4,     5.500000,     280.3779,    101240.94,       0.0000
           4,     5.666667,     280.2441,    101240.94,       0.0000
           4,     5.833333,     280.1119,    101240.94,       0.0000
           4,     6.000000,     279.9819,    101240.94,       0.0000
           4,     6.166667,     279.8548,    101240.94,       0.0000
           4,     6.333333,     279.7314,    101240.94,       0.0000
           4,     6.500000,     279.6127,    101240.94,       0.0000
           4,     6.666667,     279.4999,    101240.94,       0.0000
           4,     6.833333,     279.3942,    101240.94,       0.0000
           4,     7.000000,     279.2970,    101240.94,       0.0000
           4,     7.166667,     279.2101,    101240.94,       0.0000
           4,     7.333333,     279.1351,    101240.94,       0.0000
           4,     7.500000,     279.0738,    101240.94,      11.2206
           4,     7.666667,     279.0282,    101240.94,      10.7055
           4,     7.833333,     279.0001,    101240.94,      29.0305
           4,     8.000000,     278.9913,    101240.94,      73.7683
           4,     8.166667,     279.0038,    101240.94,     120.6258
           4,     8.333333,     279.0389,    101240.94,     158.1218
           4,     8.500000,     279.0981,    101240.94,     191.4601
           4,     8.666667,     279.1824,    101240.94,     228.5403
           4,     8.833333,     279.2926,    101240.94,     271.6823
           4,     9.000000,     279.4289,    101240.94,     324.1909
           4,     9.166667,     279.5912,    101240.94,     372.3167
           4,     9.333333,     279.7790,    101240.94,     411.4971
           4,     9.500000,     279.9914,    101240.94,     439.4940
           4,     9.666667,     280.2270,    101240.94,     489.4948
           4,     9.833333,     280.4842,    101240.94,     536.5329
           4,    10.000000,     280.7607,    101240.94,     567.5122
           4,    10.166667,     281.0545,    101240.94,     607.1542
           4,    10.333333,     281.3631,    101240.94,     642.0842
           4,    10.500000,     281.6838,    101240.94,     656.6432
           4,    10.666667,     282.0142,    101240.94,     678.3206
           4,    10.833333,     282.3515,    101240.94,     699.5075
           4,    11.000000,     282.6934,    101240.94,     715.8887
           4,    11.166667,     283.0374,    101240.94,     740.3215
           4,    11.333333,     283.3812,    101240.94,     756.9954
           4,    11.500000,     283.7230,    101240.94,     757.7230
           4,    11.666667,     284.0607,    101240.94,     775.9845
           4,    11.833333,     284.3927,    101240.94,     787.7438
           4,    12.000000,     284.7177,    101240.94,     781.1223
           4,    12.166667,     285.0341,    101240.94,     779.6533
           4,    12.333333,     285.3411,    101240.94,     773.7859
           4,    12.500000,     285.6374,    101240.94,     758.4508
           4,    12.666667,     285.9223,    101240.94,     752.6344
           4,    12.833333,     286.1949,    101240.94,     746.8321
           4,    13.000000,     286.4545,    101240.94,     736.7123
           4,    13.166667,     286.7004,    101240.94,     723.0480
           4,    13.333333,     286.9321,    101240.94,     710.1774
           4,    13.500000,     287.1488,    101240.94,     698.7980
           4,    13.666667,     287.3500,    101240.94,     679.0235
           4,    13.833333,     287.5352,    101240.94,     649.0043
