Ouarzazate, Morocco
30.92, -6.90

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
           1,     0.000000,     280.4500,     88400.05,       0.0000
           1,     0.166667,     281.1833,     88400.05,       0.0000
           1,     0.333333,     281.9167,     88400.05,       0.0000
           1,     0.500000,     282.6173,     88400.05,       0.0000
           1,     0.666667,     283.2527,     88400.05,       0.0000
           1,     0.833333,     283.7900,     88400.05,       0.0000
           1,     1.000000,     284.1967,     88400.05,       0.0000
           1,     1.166667,     284.4400,     88400.05,       0.0000
           1,     1.333333,     284.5527,     88400.05,       0.0000
           1,     1.500000,     284.5667,     88400.05,       0.0000
           1,     1.666667,     284.5140,     88400.05,       0.0000
           1,     1.833333,     284.4267,     88400.05,       0.0000
           1,     2.000000,     284.3367,     88400.05,       0.0000
           1,     2.166667,     284.2433,     88400.05,       0.0000
           1,     2.333333,     284.1473,     88400.05,       0.0000
           1,     2.500000,     284.0493,     88400.05,       0.0000
           1,     2.666667,     283.9500,     88400.05,       0.0000
           1,     2.833333,     283.8500,     88400.05,       0.0000
           1,     3.000000,     283.7500,     88400.05,       0.0000
           1,     3.166667,     283.6500,     88400.05,       0.0000
           1,     3.333333,     283.5500,     88400.05,       0.0000
           1,     3.500000,     283.4507,     88400.05,       0.0000
           1,     3.666667,     283.3527,     88400.05,       0.0000
           1,     3.833333,     283.2567,     88400.05,       0.0000
           1,     4.000000,     283.1633,     88400.05,       0.0000
           1,     4.166667,     283.0733,     88400.05,       0.0000
           1,     4.333333,     282.9860,     88400.05,       0.0000
           1,     4.500000,     282.9000,     88400.05,       0.0000
           1,     4.666667,     282.8140,     88400.05,       0.0000
           1,     4.833333,     282.7267,     88400.05,       0.0000
           1,     5.000000,     282.6367,     88400.05,       0.0000
           1,     5.166667,     282.5433,     88400.05,       0.0000
           1,     5.333333,     282.4473,     88400.05,       0.0000
           1,     5.500000,     282.3500,     88400.05,       0.0000
           1,     5.666667,     282.2527,     88400.05,       0.0000
           1,     5.833333,     282.1567,     88400.05,       0.0000
           1,     6.000000,     282.0633,     88400.05,       0.0000
           1,     6.166667,     281.9733,     88400.05,       0.0000
           1,     6.333333,     281.8860,     88400.05,       0.0000
           1,     6.500000,     281.8040,     88400.05,       0.0000
           1,     6.666667,     281.7300,     88400.05,       0.0000
           1,     6.833333,     281.6667,     88400.05,       0.0000
           1,     7.000000,     281.6167,     88400.05,       0.0000
           1,     7.166667,     281.5833,     88400.05,      36.9725
           1,     7.333333,     281.5633,     88400.05,      45.8956
           1,     7.500000,     281.5693,     88400.05,     107.0499
           1,     7.666667,     281.6140,     88400.05,     242.4808
           1,     7.833333,     281.7100,     88400.05,     351.9084
           1,     8.000000,     281.8700,     88400.05,     421.4380
           1,     8.166667,     282.1100,     88400.05,     483.9013
           1,     8.333333,     282.4140,     88400.05,     528.6227
           1,     8.500000,     282.7700,     88400.05,     565.1849
           1,     8.666667,     283.1660,     88400.05,     617.9937
           1,     8.833333,     283.5900,     88400.05,     659.4433
           1,     9.000000,     284.0300,     88400.05,     691.6618
           1,     9.166667,     284.4900,     88400.05,     717.6383
           1,     9.333333,     284.9660,     88400.05,     733.7717
           1,     9.500000,     285.4527,     88400.05,     741.8100
           1,     9.666667,     285.9447,     88400.05,     747.6930
           1,     9.833333,     286.4367,     88400.05,     765.8147
           1,    10.000000,     286.9233,     88400.05,     786.4894
           1,    10.166667,     287.4033,     88400.05,     794.4102
           1,    10.333333,     287.8780,     88400.05,     804.9451
           1,    10.500000,     288.3453,     88400.05,     815.9752
           1,    10.666667,     288.8033,     88400.05,     822.7875
           1,    10.833333,     289.2500,     88400.05,     829.0650
           1,    11.000000,     289.6833,     88400.05,     833.7665
           1,    11.166667,     290.1000,     88400.05,     834.8105
           1,    11.333333,     290.5033,     88400.05,     842.1107
           1,    11.500000,     290.8920,     88400.05,     853.5554
           1,    11.666667,     291.2647,     88400.05,     868.0741
           1,    11.833333,     291.6200,     88400.05,     879.4454
           1,    12.000000,     291.9567,     88400.05,     885.1192
           1,    12.166667,     292.2700,     88400.05,     877.3802
           1,    12.333333,     292.5647,     88400.05,     874.7973
           1,    12.500000,     292.8400,     88400.05,     875.3140
           1,    12.666667,     293.0953,     88400.05,     872.7298
           1,    12.833333,     293.3300,     88400.05,     870.1440
           1,    13.000000,     293.5433,     88400.05,     865.4853
           1,    13.166667,     293.7300,     88400.05,     858.7466
           1,    13.333333,     293.8953,     88400.05,     856.6709
           1,    13.500000,     294.0407,     88400.05,     856.1519
           1,    13.666667,     294.1673,     88400.05,     849.3975
           1,    13.833333,     294.2767,     88400.05,     833.7665
           1,    14.000000,     294.3700,     88400.05,     814.9261
           1,    14.166667,     294.4433,     88400.05,     805.4711
           1,    14.333333,     294.5007,     88400.05,     792.8274
           1,    14.500000,     294.5420,     88400.05,     779.6108
           1,    14.666667,     294.5673,     88400.05,     773.7804
           1,    14.833333,     294.5767,     88400.05,     757.2984
           1,    15.000000,     294.5700,     88400.05,     731.0881
           1,    15.166667,     294.5433,     88400.05,     704.1344
           1,    15.333333,     294.5007,     88400.05,     672.0422
           1,    15.500000,     294.4393,     88400.05,     633.5357
           1,    15.666667,     294.3567,     88400.05,     585.5291
           1,    15.833333,     294.2500,     88400.05,     536.0920
           1,    16.000000,     294.1167,     88400.05,     482.7282
           1,    16.166667,     293.9500,     88400.05,     420.2297
           1,    16.333333,     293.7567,     88400.05,     350.6526
           1,    16.500000,     293.5400,     88400.05,     241.8009
           1,    16.666667,     293.3033,     88400.05,     106.2400
           1,    16.833333,     293.0500,     88400.05,      45.8956
           1,    17.000000,     292.7833,     88400.05,      36.9725
           1,    17.166667,     292.5000,     88400.05,       0.0000
           1,    17.333333,     292.2033,     88400.05,       0.0000
           1,    17.500000,     291.9020,     88400.05,       0.0000
           1,    17.666667,     291.6047,     88400.05,       0.0000
           1,    17.833333,     291.3200,     88400.05,       0.0000
           1,    18.000000,     291.0567,     88400.05,       0.0000
           1,    18.166667,     290.8200,     88400.05,       0.0000
           1,    18.333333,     290.6047,     88400.05,       0.0000
           1,    18.500000,     290.4047,     88400.05,       0.0000
           1,    18.666667,     290.2140,     88400.05,       0.0000
           1,    18.833333,     290.0267,     88400.05,       0.0000
           1,    19.000000,     289.8367,     88400.05,       0.0000
           1,    19.166667,     289.6433,     88400.05,       0.0000
           1,    19.333333,     289.4473,     88400.05,       0.0000
           1,    19.500000,     289.2500,     88400.05,       0.0000
           1,    19.666667,     289.0527,     88400.05,       0.0000
           1,    19.833333,     288.8567,     88400.05,       0.0000
           1,    20.000000,     288.6633,     88400.05,       0.0000
           1,    20.166667,     288.4733,     88400.05,       0.0000
           1,    20.333333,     288.2860,     88400.05,       0.0000
           1,    20.500000,     288.1007,     88400.05,       0.0000
           1,    20.666667,     287.9167,     88400.05,       0.0000
           1,    20.833333,     287.7333,     88400.05,       0.0000
           1,    21.000000,     287.5500,     88400.05,       0.0000
           1,    21.166667,     287.3667,     88400.05,       0.0000
           1,    21.333333,     287.1833,     88400.05,       0.0000
           1,    21.500000,     287.0000,     88400.05,       0.0000
           1,    21.666667,     286.8167,     88400.05,       0.0000
           1,    21.833333,     286.6333,     88400.05,       0.0000
           1,    22.000000,     286.4500,     88400.05,       0.0000
           1,    22.166667,     286.2667,     88400.05,       0.0000
           1,    22.333333,     286.0833,     88400.05,       0.0000
           1,    22.500000,     285.8993,     88400.05,       0.0000
           1,    22.666667,     285.7140,     88400.05,       0.0000
           1,    22.833333,     285.5267,     88400.05,       0.0000
           1,    23.000000,     285.3367,     88400.05,       0.0000
           1,    23.166667,     285.1433,     88400.05,       0.0000
           1,    23.333333,     284.9473,     88400.05,       0.0000
           1,    23.500000,     284.7500,     88400.05,       0.0000
           1,    23.666667,     284.5527,     88400.05,       0.0000
           1,    23.833333,     284.3567,     88400.05,       0.0000
           2,     0.000000,     284.1633,     88400.05,       0.0000
           2,     0.166667,     283.9733,     88400.05,       0.0000
           2,     0.333333,     283.7860,     88400.05,       0.0000
           2,     0.500000,     283.6007,     88400.05,       0.0000
           2,     0.666667,     283.4167,     88400.05,       0.0000
           2,     0.833333,     283.2333,     88400.05,       0.0000
           2,     1.000000,     283.0500,     88400.05,       0.0000
           2,     1.166667,     282.8667,     88400.05,       0.0000
           2,     1.333333,     282.6833,     88400.05,       0.0000
           2,     1.500000,     282.5000,     88400.05,       0.0000
           2,     1.666667,     282.3167,     88400.05,       0.0000
           2,     1.833333,     282.1333,     88400.05,       0.0000
           2,     2.000000,     281.9500,     88400.05,       0.0000
           2,     2.166667,     281.7667,     88400.05,       0.0000
           2,     2.333333,     281.5833,     88400.05,       0.0000
           2,     2.500000,     281.4000,     88400.05,       0.0000
           2,     2.666667,     281.2167,     88400.05,       0.0000
           2,     2.833333,     281.0333,     88400.05,       0.0000
           2,     3.000000,     280.8500,     88400.05,       0.0000
           2,     3.166667,     280.6667,     88400.05,       0.0000
           2,     3.333333,     280.4833,     88400.05,       0.0000
           2,     3.500000,     280.2993,     88400.05,       0.0000
           2,     3.666667,     280.1140,     88400.05,       0.0000
           2,     3.833333,     279.9267,     88400.05,       0.0000
           2,     4.000000,     279.7367,     88400.05,       0.0000
           2,     4.166667,     279.5433,     88400.05,       0.0000
           2,     4.333333,     279.3473,     88400.05,       0.0000
           2,     4.500000,     279.1500,     88400.05,       0.0000
           2,     4.666667,     278.9527,     88400.05,       0.0000
           2,     4.833333,     278.7567,     88400.05,       0.0000
           2,     5.000000,     278.5633,     88400.05,       0.0000
           2,     5.166667,     278.3733,     88400.05,       0.0000
           2,     5.333333,     278.1860,     88400.05,       0.0000
           2,     5.500000,     278.0007,     88400.05,       0.0000
           2,     5.666667,     277.8167,     88400.05,       0.0000
           2,     5.833333,     277.6333,     88400.05,       0.0000
           2,     6.000000,     277.4500,     88400.05,       0.0000
           2,     6.166667,     277.2667,     88400.05,       0.0000
           2,     6.333333,     277.0833,     88400.05,       0.0000
           2,     6.500000,     276.9073,     88400.05,       0.0000
           2,     6.666667,     276.7460,     88400.05,       0.0000
           2,     6.833333,     276.6067,     88400.05,       0.0000
           2,     7.000000,     276.4967,     88400.05,       0.0000
           2,     7.166667,     276.4233,     88400.05,      34.9292
           2,     7.333333,     276.3793,     88400.05,      44.9237
           2,     7.500000,     276.3733,     88400.05,     103.8022
           2,     7.666667,     276.4140,     88400.05,     231.5535
           2,     7.833333,     276.5100,     88400.05,     334.8722
           2,     8.000000,     276.6700,     88400.05,     401.4043
           2,     8.166667,     276.9100,     88400.05,     460.3212
           2,     8.333333,     277.2140,     88400.05,     514.7733
           2,     8.500000,     277.5707,     88400.05,     567.4530
           2,     8.666667,     277.9687,     88400.05,     620.7752
           2,     8.833333,     278.3967,     88400.05,     661.6381
           2,     9.000000,     278.8433,     88400.05,     688.9440
           2,     9.166667,     279.3133,     88400.05,     701.9686
           2,     9.333333,     279.8020,     88400.05,     723.5628
           2,     9.500000,     280.3020,     88400.05,     743.9504
           2,     9.666667,     280.8060,     88400.05,     761.0268
           2,     9.833333,     281.3067,     88400.05,     775.3715
           2,    10.000000,     281.7967,     88400.05,     786.4894
           2,    10.166667,     282.2733,     88400.05,     793.3550
           2,    10.333333,     282.7393,     88400.05,     803.8930
           2,    10.500000,     283.1920,     88400.05,     814.9261
           2,    10.666667,     283.6287,     88400.05,     821.2165
           2,    10.833333,     284.0467,     88400.05,     834.2885
           2,    11.000000,     284.4433,     88400.05,     843.1525
           2,    11.166667,     284.8133,     88400.05,     835.3324
           2,    11.333333,     285.1620,     88400.05,     840.0263
           2,    11.500000,     285.4887,     88400.05,     849.3975
           2,    11.666667,     285.7927,     88400.05,     855.1135
           2,    11.833333,     286.0733,     88400.05,     870.1440
           2,    12.000000,     286.3300,     88400.05,     883.5726
           2,    12.166667,     286.5567,     88400.05,     884.6037
           2,    12.333333,     286.7593,     88400.05,     878.4129
           2,    12.500000,     286.9427,     88400.05,     871.1785
           2,    12.666667,     287.1113,     88400.05,     868.5917
           2,    12.833333,     287.2700,     88400.05,     865.4853
           2,    13.000000,     287.4233,     88400.05,     863.4131
           2,    13.166667,     287.5700,     88400.05,     865.4853
           2,    13.333333,     287.7113,     88400.05,     859.7841
           2,    13.500000,     287.8460,     88400.05,     850.9572
           2,    13.666667,     287.9727,     88400.05,     843.6733
           2,    13.833333,     288.0900,     88400.05,     834.2885
           2,    14.000000,     288.1967,     88400.05,     821.2165
           2,    14.166667,     288.2900,     88400.05,     801.2613
           2,    14.333333,     288.3727,     88400.05,     776.4318
           2,    14.500000,     288.4433,     88400.05,     758.3640
           2,    14.666667,     288.5007,     88400.05,     763.1555
           2,    14.833333,     288.5433,     88400.05,     757.8312
           2,    15.000000,     288.5700,     88400.05,     742.3452
           2,    15.166667,     288.5767,     88400.05,     716.5600
           2,    15.333333,     288.5673,     88400.05,     673.1353
           2,    15.500000,     288.5380,     88400.05,     627.9945
           2,    15.666667,     288.4847,     88400.05,     596.2055
           2,    15.833333,     288.4033,     88400.05,     537.2392
           2,    16.000000,     288.2900,     88400.05,     470.9634
           2,    16.166667,     288.1367,     88400.05,     409.9290
           2,    16.333333,     287.9513,     88400.05,     343.0974
           2,    16.500000,     287.7393,     88400.05,     237.7133
           2,    16.666667,     287.5060,     88400.05,     106.2400
           2,    16.833333,     287.2567,     88400.05,      44.9237
           2,    17.000000,     286.9967,     88400.05,      35.9539
           2,    17.166667,     286.7233,     88400.05,       0.0000
           2,    17.333333,     286.4393,     88400.05,       0.0000
           2,    17.500000,     286.1540,     88400.05,       0.0000
           2,    17.666667,     285.8767,     88400.05,       0.0000
           2,    17.833333,     285.6167,     88400.05,       0.0000
           2,    18.000000,     285.3833,     88400.05,       0.0000
           2,    18.166667,     285.1833,     88400.05,       0.0000
           2,    18.333333,     285.0100,     88400.05,       0.0000
           2,    18.500000,     284.8573,     88400.05,       0.0000
           2,    18.666667,     284.7193,     88400.05,       0.0000
           2,    18.833333,     284.5900,     88400.05,       0.0000
           2,    19.000000,     284.4633,     88400.05,       0.0000
           2,    19.166667,     284.3400,     88400.05,       0.0000
           2,    19.333333,     284.2193,     88400.05,       0.0000
           2,    19.500000,     284.1000,     88400.05,       0.0000
           2,    19.666667,     283.9807,     88400.05,       0.0000
           2,    19.833333,     283.8600,     88400.05,       0.0000
           2,    20.000000,     283.7367,     88400.05,       0.0000
           2,    20.166667,     283.6100,     88400.05,       0.0000
           2,    20.333333,     283.4807,     88400.05,       0.0000
           2,    20.500000,     283.3500,     88400.05,       0.0000
           2,    20.666667,     283.2193,     88400.05,       0.0000
           2,    20.833333,     283.0900,     88400.05,       0.0000
           2,    21.000000,     282.9633,     88400.05,       0.0000
           2,    21.166667,     282.8400,     88400.05,       0.0000
           2,    21.333333,     282.7193,     88400.05,       0.0000
           2,    21.500000,     282.6007,     88400.05,       0.0000
           2,    21.666667,     282.4833,     88400.05,       0.0000
           2,    21.833333,     282.3667,     88400.05,       0.0000
           2,    22.000000,     282.2500,     88400.05,       0.0000
           2,    22.166667,     282.1333,     88400.05,       0.0000
           2,    22.333333,     282.0167,     88400.05,       0.0000
           2,    22.500000,     281.8993,     88400.05,       0.0000
           2,    22.666667,     281.7807,     88400.05,       0.0000
           2,    22.833333,     281.6600,     88400.05,       0.0000
           2,    23.000000,     281.5367,     88400.05,       0.0000
           2,    23.166667,     281.4100,     88400.05,       0.0000
           2,    23.333333,     281.2807,     88400.05,       0.0000
           2,    23.500000,     281.1507,     88400.05,       0.0000
           2,    23.666667,     281.0220,     88400.05,       0.0000
           2,    23.833333,     280.8967,     88400.05,       0.0000
           3,     0.000000,     280.7767,     88400.05,       0.0000
           3,     0.166667,     280.6633,     88400.05,       0.0000
           3,     0.333333,     280.5553,     88400.05,       0.0000
           3,     0.500000,     280.4513,     88400.05,       0.0000
           3,     0.666667,     280.3500,     88400.05,       0.0000
           3,     0.833333,     280.2500,     88400.05,       0.0000
           3,     1.000000,     280.1500,     88400.05,       0.0000
           3,     1.166667,     280.0500,     88400.05,       0.0000
           3,     1.333333,     279.9500,     88400.05,       0.0000
           3,     1.500000,     279.8500,     88400.05,       0.0000
           3,     1.666667,     279.7500,     88400.05,       0.0000
           3,     1.833333,     279.6500,     88400.05,       0.0000
           3,     2.000000,     279.5500,     88400.05,       0.0000
           3,     2.166667,     279.4500,     88400.05,       0.0000
           3,     2.333333,     279.3500,     88400.05,       0.0000
           3,     2.500000,     279.2500,     88400.05,       0.0000
           3,     2.666667,     279.1500,     88400.05,       0.0000
           3,     2.833333,     279.0500,     88400.05,       0.0000
           3,     3.000000,     278.9500,     88400.05,       0.0000
           3,     3.166667,     278.8500,     88400.05,       0.0000
           3,     3.333333,     278.7500,     88400.05,       0.0000
           3,     3.500000,     278.6500,     88400.05,       0.0000
           3,     3.666667,     278.5500,     88400.05,       0.0000
           3,     3.833333,     278.4500,     88400.05,       0.0000
           3,     4.000000,     278.3500,     88400.05,       0.0000
           3,     4.166667,     278.2500,     88400.05,       0.0000
           3,     4.333333,     278.1500,     88400.05,       0.0000
           3,     4.500000,     278.0500,     88400.05,       0.0000
           3,     4.666667,     277.9500,     88400.05,       0.0000
           3,     4.833333,     277.8500,     88400.05,       0.0000
           3,     5.000000,     277.7500,     88400.05,       0.0000
           3,     5.166667,     277.6500,     88400.05,       0.0000
           3,     5.333333,     277.5500,     88400.05,       0.0000
           3,     5.500000,     277.4500,     88400.05,       0.0000
           3,     5.666667,     277.3500,     88400.05,       0.0000
           3,     5.833333,     277.2500,     88400.05,       0.0000
           3,     6.000000,     277.1500,     88400.05,       0.0000
           3,     6.166667,     277.0500,     88400.05,       0.0000
           3,     6.333333,     276.9500,     88400.05,       0.0000
           3,     6.500000,     276.8540,     88400.05,       0.0000
           3,     6.666667,     276.7660,     88400.05,       0.0000
           3,     6.833333,     276.6900,     88400.05,       0.0000
           3,     7.000000,     276.6300,     88400.05,       0.0000
           3,     7.166667,     276.5900,     88400.05,      34.9292
           3,     7.333333,     276.5660,     88400.05,      44.9237
           3,     7.500000,     276.5727,     88400.05,     107.8586
           3,     7.666667,     276.6247,     88400.05,     236.3474
           3,     7.833333,     276.7367,     88400.05,     338.6737
           3,     8.000000,     276.9233,     88400.05,     404.4532
           3,     8.166667,     277.2033,     88400.05,     463.8744
           3,     8.333333,     277.5580,     88400.05,     530.9233
           3,     8.500000,     277.9673,     88400.05,     592.2769
           3,     8.666667,     278.4113,     88400.05,     628.5491
           3,     8.833333,     278.8700,     88400.05,     663.2832
           3,     9.000000,     279.3233,     88400.05,     693.8344
           3,     9.166667,     279.7700,     88400.05,     719.2551
           3,     9.333333,     280.2113,     88400.05,     742.8804
           3,     9.500000,     280.6493,     88400.05,     758.3640
           3,     9.666667,     281.0860,     88400.05,     763.6875
           3,     9.833333,     281.5233,     88400.05,     774.3108
           3,    10.000000,     281.9633,     88400.05,     788.6032
           3,    10.166667,     282.4067,     88400.05,     804.9451
           3,    10.333333,     282.8527,     88400.05,     810.7268
           3,    10.500000,     283.2987,     88400.05,     813.3519
           3,    10.666667,     283.7420,     88400.05,     819.1208
           3,    10.833333,     284.1800,     88400.05,     824.8811
           3,    11.000000,     284.6100,     88400.05,     829.0650
           3,    11.166667,     285.0300,     88400.05,     829.5877
           3,    11.333333,     285.4420,     88400.05,     837.4193
           3,    11.500000,     285.8427,     88400.05,     846.2762
           3,    11.666667,     286.2287,     88400.05,     851.9967
           3,    11.833333,     286.5967,     88400.05,     867.0388
           3,    12.000000,     286.9433,     88400.05,     879.9615
           3,    12.166667,     287.2633,     88400.05,     880.4776
           3,    12.333333,     287.5620,     88400.05,     874.2805
           3,    12.500000,     287.8420,     88400.05,     867.0388
           3,    12.666667,     288.1060,     88400.05,     864.4493
           3,    12.833333,     288.3567,     88400.05,     860.8213
           3,    13.000000,     288.5967,     88400.05,     858.2278
           3,    13.166667,     288.8233,     88400.05,     860.3027
           3,    13.333333,     289.0393,     88400.05,     861.8582
           3,    13.500000,     289.2427,     88400.05,     860.3027
           3,    13.666667,     289.4313,     88400.05,     853.0359
           3,    13.833333,     289.6033,     88400.05,     835.8542
           3,    14.000000,     289.7567,     88400.05,     818.0726
           3,    14.166667,     289.8867,     88400.05,     808.0999
           3,    14.333333,     289.9980,     88400.05,     785.9607
           3,    14.500000,     290.0893,     88400.05,     768.4719
           3,    14.666667,     290.1593,     88400.05,     772.7193
           3,    14.833333,     290.2067,     88400.05,     757.8312
           3,    15.000000,     290.2300,     88400.05,     732.6985
           3,    15.166667,     290.2233,     88400.05,     706.8396
           3,    15.333333,     290.1927,     88400.05,     675.3205
           3,    15.500000,     290.1373,     88400.05,     636.3025
           3,    15.666667,     290.0567,     88400.05,     588.9050
           3,    15.833333,     289.9500,     88400.05,     540.1048
           3,    16.000000,     289.8167,     88400.05,     486.8314
           3,    16.166667,     289.6500,     88400.05,     424.4555
           3,    16.333333,     289.4567,     88400.05,     356.2963
           3,    16.500000,     289.2400,     88400.05,     249.9324
           3,    16.666667,     289.0033,     88400.05,     113.4836
           3,    16.833333,     288.7500,     88400.05,      45.8956
           3,    17.000000,     288.4833,     88400.05,      34.9292
           3,    17.166667,     288.2000,     88400.05,       0.0000
           3,    17.333333,     287.9033,     88400.05,       0.0000
           3,    17.500000,     287.6047,     88400.05,       0.0000
           3,    17.666667,     287.3153,     88400.05,       0.0000
           3,    17.833333,     287.0467,     88400.05,       0.0000
           3,    18.000000,     286.8100,     88400.05,       0.0000
           3,    18.166667,     286.6133,     88400.05,       0.0000
           3,    18.333333,     286.4487,     88400.05,       0.0000
           3,    18.500000,     286.3073,     88400.05,       0.0000
           3,    18.666667,     286.1807,     88400.05,       0.0000
           3,    18.833333,     286.0600,     88400.05,       0.0000
           3,    19.000000,     285.9367,     88400.05,       0.0000
           3,    19.166667,     285.8100,     88400.05,       0.0000
           3,    19.333333,     285.6807,     88400.05,       0.0000
           3,    19.500000,     285.5493,     88400.05,       0.0000
           3,    19.666667,     285.4167,     88400.05,       0.0000
           3,    19.833333,     285.2833,     88400.05,       0.0000
           3,    20.000000,     285.1500,     88400.05,       0.0000
           3,    20.166667,     285.0167,     88400.05,       0.0000
           3,    20.333333,     284.8833,     88400.05,       0.0000
           3,    20.500000,     284.7507,     88400.05,       0.0000
           3,    20.666667,     284.6193,     88400.05,       0.0000
           3,    20.833333,     284.4900,     88400.05,       0.0000
           3,    21.000000,     284.3633,     88400.05,       0.0000
           3,    21.166667,     284.2400,     88400.05,       0.0000
           3,    21.333333,     284.1193,     88400.05,       0.0000
           3,    21.500000,     284.0000,     88400.05,       0.0000
           3,    21.666667,     283.8807,     88400.05,       0.0000
           3,    21.833333,     283.7600,     88400.05,       0.0000
           3,    22.000000,     283.6367,     88400.05,       0.0000
           3,    22.166667,     283.5100,     88400.05,       0.0000
           3,    22.333333,     283.3807,     88400.05,       0.0000
           3,    22.500000,     283.2493,     88400.05,       0.0000
           3,    22.666667,     283.1167,     88400.05,       0.0000
           3,    22.833333,     282.9833,     88400.05,       0.0000
           3,    23.000000,     282.8500,     88400.05,       0.0000
           3,    23.166667,     282.7167,     88400.05,       0.0000
           3,    23.333333,     282.5833,     88400.05,       0.0000
           3,    23.500000,     282.4500,     88400.05,       0.0000
           3,    23.666667,     282.3167,     88400.05,       0.0000
           3,    23.833333,     282.1833,     88400.05,       0.0000
           4,     0.000000,     282.0500,     88400.05,       0.0000
           4,     0.166667,     281.9167,     88400.05,       0.0000
           4,     0.333333,     281.7833,     88400.05,       0.0000
           4,     0.500000,     281.6493,     88400.05,       0.0000
           4,     0.666667,     281.5140,     88400.05,       0.0000
           4,     0.833333,     281.3767,     88400.05,       0.0000
           4,     1.000000,     281.2367,     88400.05,       0.0000
           4,     1.166667,     281.0933,     88400.05,       0.0000
           4,     1.333333,     280.9473,     88400.05,       0.0000
           4,     1.500000,     280.7993,     88400.05,       0.0000
           4,     1.666667,     280.6500,     88400.05,       0.0000
           4,     1.833333,     280.5000,     88400.05,       0.0000
           4,     2.000000,     280.3500,     88400.05,       0.0000
           4,     2.166667,     280.2000,     88400.05,       0.0000
           4,     2.333333,     280.0500,     88400.05,       0.0000
           4,     2.500000,     279.9007,     88400.05,       0.0000
           4,     2.666667,     279.7527,     88400.05,       0.0000
           4,     2.833333,     279.6067,     88400.05,       0.0000
           4,     3.000000,     279.4633,     88400.05,       0.0000
           4,     3.166667,     279.3233,     88400.05,       0.0000
           4,     3.333333,     279.1860,     88400.05,       0.0000
           4,     3.500000,     279.0500,     88400.05,       0.0000
           4,     3.666667,     278.9140,     88400.05,       0.0000
           4,     3.833333,     278.7767,     88400.05,       0.0000
           4,     4.000000,     278.6367,     88400.05,       0.0000
           4,     4.166667,     278.4933,     88400.05,       0.0000
           4,     4.333333,     278.3473,     88400.05,       0.0000
           4,     4.500000,     278.1993,     88400.05,       0.0000
           4,     4.666667,     278.0500,     88400.05,       0.0000
           4,     4.833333,     277.9000,     88400.05,       0.0000
           4,     5.000000,     277.7500,     88400.05,       0.0000
           4,     5.166667,     277.6000,     88400.05,       0.0000
           4,     5.333333,     277.4500,     88400.05,       0.0000
           4,     5.500000,     277.3007,     88400.05,       0.0000
           4,     5.666667,     277.1527,     88400.05,       0.0000
           4,     5.833333,     277.0067,     88400.05,       0.0000
           4,     6.000000,     276.8633,     88400.05,       0.0000
           4,     6.166667,     276.7233,     88400.05,       0.0000
           4,     6.333333,     276.5860,     88400.05,       0.0000
           4,     6.500000,     276.4560,     88400.05,       0.0000
           4,     6.666667,     276.3380,     88400.05,       0.0000
           4,     6.833333,     276.2367,     88400.05,       0.0000
           4,     7.000000,     276.1567,     88400.05,       0.0000
           4,     7.166667,     276.1033,     88400.05,      33.8980
           4,     7.333333,     276.0713,     88400.05,      45.8956
           4,     7.500000,     276.0700,     88400.05,     111.8826
           4,     7.666667,     276.1087,     88400.05,     241.1207
           4,     7.833333,     276.1967,     88400.05,     342.4662
           4,     8.000000,     276.3433,     88400.05,     407.4972
           4,     8.166667,     276.5633,     88400.05,     466.2400
           4,     8.333333,     276.8420,     88400.05,     520.5534
           4,     8.500000,     277.1700,     88400.05,     566.8861
           4,     8.666667,     277.5380,     88400.05,     604.6054
           4,     8.833333,     277.9367,     88400.05,     652.2995
           4,     9.000000,     278.3567,     88400.05,     693.8344
           4,     9.166667,     278.8033,     88400.05,     718.7162
           4,     9.333333,     279.2713,     88400.05,     732.6985
           4,     9.500000,     279.7520,     88400.05,     739.1327
           4,     9.666667,     280.2367,     88400.05,     745.5549
           4,     9.833333,     280.7167,     88400.05,     765.8147
           4,    10.000000,     281.1833,     88400.05,     783.3163
           4,    10.166667,     281.6333,     88400.05,     789.6597
           4,    10.333333,     282.0700,     88400.05,     792.2996
           4,    10.500000,     282.4947,     88400.05,     799.1546
           4,    10.666667,     282.9087,     88400.05,     814.4015
           4,    10.833333,     283.3133,     88400.05,     822.2639
           4,    11.000000,     283.7100,     88400.05,     825.9275
           4,    11.166667,     284.0967,     88400.05,     826.9736
           4,    11.333333,     284.4753,     88400.05,     835.3324
           4,    11.500000,     284.8427,     88400.05,     846.7966
           4,    11.666667,     285.1953,     88400.05,     860.3027
           4,    11.833333,     285.5300,     88400.05,     862.8948
           4,    12.000000,     285.8433,     88400.05,     866.0032
           4,    12.166667,     286.1300,     88400.05,     874.2805
           4,    12.333333,     286.3953,     88400.05,     869.1092
           4,    12.500000,     286.6420,     88400.05,     862.3766
           4,    12.666667,     286.8727,     88400.05,     859.7841
           4,    12.833333,     287.0900,     88400.05,     863.9312
           4,    13.000000,     287.2967,     88400.05,     868.0741
           4,    13.166667,     287.4900,     88400.05,     869.6266
           4,    13.333333,     287.6727,     88400.05,     862.8948
           4,    13.500000,     287.8433,     88400.05,     854.0748
           4,    13.666667,     288.0007,     88400.05,     846.7966
           4,    13.833333,     288.1433,     88400.05,     836.8976
