2000-01-01 01:00:00    91.00
2000-01-01 02:00:00    90.28
2000-01-01 03:00:00    89.74
2000-01-01 04:00:00    89.02
2000-01-01 05:00:00    88.30
2000-01-01 06:00:00    87.58
2000-01-01 07:00:00    86.86
2000-01-01 08:00:00    86.32
2000-01-01 09:00:00    85.78
2000-01-01 10:00:00    85.24
2000-01-01 11:00:00    84.70
2000-01-01 12:00:00    83.98
2000-01-01 13:00:00    83.44
2000-01-01 14:00:00    83.44
2000-01-01 15:00:00    83.44
2000-01-01 16:00:00    83.44
2000-01-01 17:00:00    83.44
2000-01-01 18:00:00    83.44
2000-01-01 19:00:00    83.44
2000-01-01 20:00:00    83.80
2000-01-01 21:00:00    84.16
2000-01-01 22:00:00    84.52
2000-01-01 23:00:00    84.70
2000-01-02 00:00:00    85.06
dtype: float642000-01-01 01:00:00    21.0
2000-01-01 02:00:00    19.0
2000-01-01 03:00:00    18.0
2000-01-01 04:00:00    18.0
2000-01-01 05:00:00    18.0
2000-01-01 06:00:00    18.0
2000-01-01 07:00:00    18.0
2000-01-01 08:00:00    18.0
2000-01-01 09:00:00    18.0
2000-01-01 10:00:00    18.0
2000-01-01 11:00:00    19.0
2000-01-01 12:00:00    20.0
2000-01-01 13:00:00    21.0
2000-01-01 14:00:00    19.0
2000-01-01 15:00:00    18.0
2000-01-01 16:00:00    18.0
2000-01-01 17:00:00    19.0
2000-01-01 18:00:00    20.0
2000-01-01 19:00:00    20.0
2000-01-01 20:00:00    18.0
2000-01-01 21:00:00    18.0
2000-01-01 22:00:00    19.0
2000-01-01 23:00:00    20.0
2000-01-02 00:00:00    21.0
dtype: float642000-01-01 01:00:00   -3.0
2000-01-01 02:00:00    1.0
2000-01-01 03:00:00   -1.0
2000-01-01 04:00:00   -1.0
2000-01-01 05:00:00   -1.0
2000-01-01 06:00:00   -1.0
2000-01-01 07:00:00   -1.0
2000-01-01 08:00:00   -1.0
2000-01-01 09:00:00   -1.0
2000-01-01 10:00:00   -1.0
2000-01-01 11:00:00   -3.0
2000-01-01 12:00:00   -3.0
2000-01-01 13:00:00   -3.0
2000-01-01 14:00:00    1.0
2000-01-01 15:00:00   -1.0
2000-01-01 16:00:00   -1.0
2000-01-01 17:00:00   -3.0
2000-01-01 18:00:00   -3.0
2000-01-01 19:00:00   -1.0
2000-01-01 20:00:00    1.0
2000-01-01 21:00:00   -1.0
2000-01-01 22:00:00   -3.0
2000-01-01 23:00:00   -3.0
2000-01-02 00:00:00   -3.0
dtype: float64
